PolyFID,Owner,X,Y,burn50,rx_cat3,zmin_d_a,zmin_di,zm_mcov,zm_ccov,Hectares,zmin_drd,prop_timb,Prop_no_b,zmin_dr,zmin_ddv,year
67,Wildlife Resources Commission,789007.0883,109193.1113,0,2,0.582494628,2.370189941,15.109926,18.161266,1.579773,1.930518066,0,0,0,1.288603881,2007
70,Wildlife Resources Commission,789802.5773,110395.8768,1,4,0.241867736,1.492179565,43.032131,37.664943,4.312058,2.27782788,0.041743,1,0.03,2.190821777,2004
70,Wildlife Resources Commission,789802.5773,110395.8768,0,1,0.241867736,1.492179565,43.032131,37.664943,4.312058,2.27782788,0.041743,0,0,2.190821777,2005
70,Wildlife Resources Commission,789802.5773,110395.8768,0,2,0.241867736,1.492179565,43.032131,37.664943,4.312058,2.27782788,0.041743,0,0,2.190821777,2006
70,Wildlife Resources Commission,789802.5773,110395.8768,0,2,0.241867736,1.492179565,43.032131,37.664943,4.312058,2.27782788,0.041743,0,0,2.190821777,2007
78,Wildlife Resources Commission,790190.7339,109098.0295,1,4,0.283019439,2.830989257,6.711388,12.430239,3.076611,1.214907348,0,0.965348,0.03,0.942019104,2004
78,Wildlife Resources Commission,790190.7339,109098.0295,0,1,0.283019439,2.830989257,6.711388,12.430239,3.076611,1.214907348,0,0,0,0.942019104,2005
78,Wildlife Resources Commission,790190.7339,109098.0295,0,2,0.283019439,2.830989257,6.711388,12.430239,3.076611,1.214907348,0,0,0,0.942019104,2006
78,Wildlife Resources Commission,790190.7339,109098.0295,0,2,0.283019439,2.830989257,6.711388,12.430239,3.076611,1.214907348,0,0,0,0.942019104,2007
84,Wildlife Resources Commission,789518.7219,110042.5372,1,4,0.39115213,1.622498046,21.63455,22.463443,11.663603,2.026055297,0.015432,0.987688,0.09,1.59452185,2004
84,Wildlife Resources Commission,789518.7219,110042.5372,0,1,0.39115213,1.622498046,21.63455,22.463443,11.663603,2.026055297,0.015432,0,0,1.59452185,2005
84,Wildlife Resources Commission,789518.7219,110042.5372,0,2,0.39115213,1.622498046,21.63455,22.463443,11.663603,2.026055297,0.015432,0,0,1.59452185,2006
84,Wildlife Resources Commission,789518.7219,110042.5372,0,2,0.39115213,1.622498046,21.63455,22.463443,11.663603,2.026055297,0.015432,0,0,1.59452185,2007
85,Wildlife Resources Commission,789523.0402,110338.2677,1,4,0.54332312,1.449034179,17.774156,25.70203,4.880236,2.11558496,0.092208,1,0.03,2.189794433,2004
85,Wildlife Resources Commission,789523.0402,110338.2677,0,1,0.54332312,1.449034179,17.774156,25.70203,4.880236,2.11558496,0.092208,0.018441,0,2.189794433,2005
85,Wildlife Resources Commission,789523.0402,110338.2677,0,2,0.54332312,1.449034179,17.774156,25.70203,4.880236,2.11558496,0.092208,0.018441,0,2.189794433,2006
85,Wildlife Resources Commission,789523.0402,110338.2677,0,2,0.54332312,1.449034179,17.774156,25.70203,4.880236,2.11558496,0.092208,0.018441,0,2.189794433,2007
86,Wildlife Resources Commission,789328.7409,109923.0475,1,4,0.483735473,1.652452758,6.784365,19.356386,19.492594,2.050560791,0.018468,1,0.067082038,1.524106323,2004
86,Wildlife Resources Commission,789328.7409,109923.0475,0,1,0.483735473,1.652452758,6.784365,19.356386,19.492594,2.050560791,0.018468,0,0,1.524106323,2005
86,Wildlife Resources Commission,789328.7409,109923.0475,0,2,0.483735473,1.652452758,6.784365,19.356386,19.492594,2.050560791,0.018468,0,0,1.524106323,2006
86,Wildlife Resources Commission,789328.7409,109923.0475,0,2,0.483735473,1.652452758,6.784365,19.356386,19.492594,2.050560791,0.018468,0,0,1.524106323,2007
87,Wildlife Resources Commission,788416.1503,109137.3806,0,4,1.261427734,2.535843017,32.566848,23.913953,1.514577,1.626099609,0.534802,1,0.03,1.021763183,2004
87,Wildlife Resources Commission,788416.1503,109137.3806,0,4,1.261427734,2.535843017,32.566848,23.913953,1.514577,1.626099609,0.534802,1,0.03,1.021763183,2005
87,Wildlife Resources Commission,788416.1503,109137.3806,0,4,1.261427734,2.535843017,32.566848,23.913953,1.514577,1.626099609,0.534802,1,0.03,1.021763183,2006
87,Wildlife Resources Commission,788416.1503,109137.3806,0,4,1.261427734,2.535843017,32.566848,23.913953,1.514577,1.626099609,0.534802,1,0.03,1.021763183,2007
88,Wildlife Resources Commission,788572.4761,108971.7869,0,4,0.934344665,2.552822021,13.679812,32.870639,7.242144,1.652452758,0.186408,0.969326,0.03,0.759539306,2004
88,Wildlife Resources Commission,788572.4761,108971.7869,0,4,0.934344665,2.552822021,13.679812,32.870639,7.242144,1.652452758,0.186408,0.969326,0.03,0.759539306,2005
88,Wildlife Resources Commission,788572.4761,108971.7869,0,4,0.934344665,2.552822021,13.679812,32.870639,7.242144,1.652452758,0.186408,0.969326,0.03,0.759539306,2006
88,Wildlife Resources Commission,788572.4761,108971.7869,0,4,0.934344665,2.552822021,13.679812,32.870639,7.242144,1.652452758,0.186408,0.969326,0.03,0.759539306,2007
90,Wildlife Resources Commission,788804.0539,109076.7481,0,4,0.859069274,2.610172363,6.419651,17.896556,2.040392,1.916715942,0,1,0.108166542,1.02,2004
90,Wildlife Resources Commission,788804.0539,109076.7481,0,4,0.859069274,2.610172363,6.419651,17.896556,2.040392,1.916715942,0,1,0.108166542,1.02,2005
90,Wildlife Resources Commission,788804.0539,109076.7481,0,4,0.859069274,2.610172363,6.419651,17.896556,2.040392,1.916715942,0,1,0.108166542,1.02,2006
90,Wildlife Resources Commission,788804.0539,109076.7481,0,4,0.859069274,2.610172363,6.419651,17.896556,2.040392,1.916715942,0,1,0.108166542,1.02,2007
92,Wildlife Resources Commission,788388.3291,107948.7946,0,4,1.290348754,3.244996093,7.363814,23.429965,8.55903,1.063202758,0.010515,0.977913,0.394588378,0,2004
92,Wildlife Resources Commission,788388.3291,107948.7946,0,4,1.290348754,3.244996093,7.363814,23.429965,8.55903,1.063202758,0.010515,0.977913,0.234307495,0,2005
92,Wildlife Resources Commission,788388.3291,107948.7946,0,4,1.290348754,3.244996093,7.363814,23.429965,8.55903,1.063202758,0.010515,0.977913,0.234307495,0,2006
92,Wildlife Resources Commission,788388.3291,107948.7946,0,4,1.290348754,3.244996093,7.363814,23.429965,8.55903,1.063202758,0.010515,0.977913,0.234307495,0,2007
93,Wildlife Resources Commission,788303.1113,108099.7959,0,4,1.399428466,3.177876708,20.231874,25.52346,8.10486,1.214907348,0.033313,1,0.169705627,0.094868331,2004
93,Wildlife Resources Commission,788303.1113,108099.7959,0,4,1.399428466,3.177876708,20.231874,25.52346,8.10486,1.214907348,0.033313,1,0.169705627,0.094868331,2005
93,Wildlife Resources Commission,788303.1113,108099.7959,0,4,1.399428466,3.177876708,20.231874,25.52346,8.10486,1.214907348,0.033313,1,0.169705627,0.094868331,2006
93,Wildlife Resources Commission,788303.1113,108099.7959,0,4,1.399428466,3.177876708,20.231874,25.52346,8.10486,1.214907348,0.033313,1,0.169705627,0.094868331,2007
94,Wildlife Resources Commission,788505.2019,108507.8954,0,4,1.221187988,3.067197509,10.970376,28.912406,2.639522,1.60801123,0.034097,0.988815,0.18,0.551543273,2004
94,Wildlife Resources Commission,788505.2019,108507.8954,0,4,1.221187988,3.067197509,10.970376,28.912406,2.639522,1.60801123,0.034097,0.988815,0.18,0.551543273,2005
94,Wildlife Resources Commission,788505.2019,108507.8954,0,4,1.221187988,3.067197509,10.970376,28.912406,2.639522,1.60801123,0.034097,0.988815,0.18,0.551543273,2006
94,Wildlife Resources Commission,788505.2019,108507.8954,0,4,1.221187988,3.067197509,10.970376,28.912406,2.639522,1.60801123,0.034097,0.988815,0.18,0.551543273,2007
95,Wildlife Resources Commission,788099.3869,108199.7479,0,4,1.806239135,3.512563232,15.350624,39.843425,2.788951,1.358307739,0.290432,0.935836,0.18,0.174928558,2004
95,Wildlife Resources Commission,788099.3869,108199.7479,0,4,1.806239135,3.512563232,15.350624,39.843425,2.788951,1.358307739,0.290432,0.935836,0.18,0.174928558,2005
95,Wildlife Resources Commission,788099.3869,108199.7479,0,4,1.806239135,3.512563232,15.350624,39.843425,2.788951,1.358307739,0.290432,0.935836,0.18,0.174928558,2006
95,Wildlife Resources Commission,788099.3869,108199.7479,0,4,1.806239135,3.512563232,15.350624,39.843425,2.788951,1.358307739,0.290432,0.935836,0.18,0.174928558,2007
97,Wildlife Resources Commission,788436.7107,108237.7553,0,4,1.416050903,3.28660913,10.234838,22.912105,5.568056,1.261784423,0.032327,1,0.254558441,0.134164077,2004
97,Wildlife Resources Commission,788436.7107,108237.7553,0,4,1.416050903,3.28660913,10.234838,22.912105,5.568056,1.261784423,0.032327,1,0.254558441,0.134164077,2005
97,Wildlife Resources Commission,788436.7107,108237.7553,0,4,1.416050903,3.28660913,10.234838,22.912105,5.568056,1.261784423,0.032327,1,0.254558441,0.134164077,2006
97,Wildlife Resources Commission,788436.7107,108237.7553,0,4,1.416050903,3.28660913,10.234838,22.912105,5.568056,1.261784423,0.032327,1,0.254558441,0.134164077,2007
98,Wildlife Resources Commission,788693.7874,108819.2719,0,4,0.685419555,2.580697509,10.527049,28.779268,25.949887,1.555956298,0.166474,1,0.067082038,0.57078894,2004
98,Wildlife Resources Commission,788693.7874,108819.2719,0,1,0.685419555,2.580697509,10.527049,28.779268,25.949887,1.555956298,0.166474,0.8185,0,0.57078894,2005
98,Wildlife Resources Commission,788693.7874,108819.2719,0,2,0.685419555,2.580697509,10.527049,28.779268,25.949887,1.555956298,0.166474,0.8185,0,0.57078894,2006
98,Wildlife Resources Commission,788693.7874,108819.2719,0,2,0.685419555,2.580697509,10.527049,28.779268,25.949887,1.555956298,0.166474,0.8185,0,0.57078894,2007
102,Wildlife Resources Commission,789750.3654,108951.2739,1,4,0.192093734,2.81952124,15.170743,29.9717,1.572648,1.332216186,0.057228,0.915652,0.362491394,0.844807678,2004
102,Wildlife Resources Commission,789750.3654,108951.2739,0,1,0.192093734,2.81952124,15.170743,29.9717,1.572648,1.332216186,0.057228,0,0,0.844807678,2005
102,Wildlife Resources Commission,789750.3654,108951.2739,0,2,0.192093734,2.81952124,15.170743,29.9717,1.572648,1.332216186,0.057228,0,0,0.844807678,2006
102,Wildlife Resources Commission,789750.3654,108951.2739,0,2,0.192093734,2.81952124,15.170743,29.9717,1.572648,1.332216186,0.057228,0,0,0.844807678,2007
103,Wildlife Resources Commission,790028.2037,108710.3243,1,4,0.134164077,2.739051025,16.391798,26.870681,17.032874,0.975807373,0.026419,1,0.03,0.436806579,2004
103,Wildlife Resources Commission,790028.2037,108710.3243,0,1,0.134164077,2.739051025,16.391798,26.870681,17.032874,0.975807373,0.026419,0.195503,0,0.436806579,2005
103,Wildlife Resources Commission,790028.2037,108710.3243,0,2,0.134164077,2.739051025,16.391798,26.870681,17.032874,0.975807373,0.026419,0.195503,0,0.436806579,2006
103,Wildlife Resources Commission,790028.2037,108710.3243,0,2,0.134164077,2.739051025,16.391798,26.870681,17.032874,0.975807373,0.026419,0.195503,0,0.436806579,2007
104,Wildlife Resources Commission,789699.3481,108704.8865,1,4,0.39,3.008537841,6.7444,10.455454,2.497716,1.166919067,0,1,0.361247833,0.607453674,2004
104,Wildlife Resources Commission,789699.3481,108704.8865,0,1,0.39,3.008537841,6.7444,10.455454,2.497716,1.166919067,0,0.288262,0,0.607453674,2005
104,Wildlife Resources Commission,789699.3481,108704.8865,0,2,0.39,3.008537841,6.7444,10.455454,2.497716,1.166919067,0,0.288262,0,0.607453674,2006
104,Wildlife Resources Commission,789699.3481,108704.8865,0,2,0.39,3.008537841,6.7444,10.455454,2.497716,1.166919067,0,0.288262,0,0.607453674,2007
105,Wildlife Resources Commission,789874.3316,108719.5629,1,4,0.400249908,3.035786621,7.557968,6.678606,5.904825,1.04139331,0.015241,1,0.123693168,0.531601379,2004
105,Wildlife Resources Commission,789874.3316,108719.5629,0,1,0.400249908,3.035786621,7.557968,6.678606,5.904825,1.04139331,0.015241,0.167658,0,0.531601379,2005
105,Wildlife Resources Commission,789874.3316,108719.5629,0,2,0.400249908,3.035786621,7.557968,6.678606,5.904825,1.04139331,0.015241,0.167658,0,0.531601379,2006
105,Wildlife Resources Commission,789874.3316,108719.5629,0,2,0.400249908,3.035786621,7.557968,6.678606,5.904825,1.04139331,0.015241,0.167658,0,0.531601379,2007
107,Wildlife Resources Commission,790071.7047,109649.0558,1,4,0,1.930518066,8.133482,29.187755,33.292487,1.502697631,0.027033,0.997521,0.03,1.090366943,2004
107,Wildlife Resources Commission,790071.7047,109649.0558,0,1,0,1.930518066,8.133482,29.187755,33.292487,1.502697631,0.027033,0,0,1.090366943,2005
107,Wildlife Resources Commission,790071.7047,109649.0558,0,2,0,1.930518066,8.133482,29.187755,33.292487,1.502697631,0.027033,0,0,1.090366943,2006
107,Wildlife Resources Commission,790071.7047,109649.0558,0,2,0,1.930518066,8.133482,29.187755,33.292487,1.502697631,0.027033,0,0,1.090366943,2007
108,Wildlife Resources Commission,789437.7382,108928.0357,1,4,0,2.25,6.056515,23.561485,51.787567,1.251758789,0.013903,1,0.256320098,0.589406494,2004
108,Wildlife Resources Commission,789437.7382,108928.0357,0,1,0,2.25,6.056515,23.561485,51.787567,1.251758789,0.013903,0.02433,0,0.589406494,2005
108,Wildlife Resources Commission,789437.7382,108928.0357,0,2,0,2.25,6.056515,23.561485,51.787567,1.251758789,0.013903,0.02433,0,0.589406494,2006
108,Wildlife Resources Commission,789437.7382,108928.0357,0,2,0,2.25,6.056515,23.561485,51.787567,1.251758789,0.013903,0.02433,0,0.589406494,2007
112,Wildlife Resources Commission,792967.0184,153229.4906,0,4,10.00921582,21.35724023,13.839621,15.910887,16.883881,0.342052612,0,0.996809,8.736543945,1.103902221,2004
112,Wildlife Resources Commission,792967.0184,153229.4906,0,4,10.00921582,21.35724023,13.839621,15.910887,16.883881,0.342052612,0,0.996809,0.123693168,1.103902221,2005
112,Wildlife Resources Commission,792967.0184,153229.4906,0,4,10.00921582,21.35724023,13.839621,15.910887,16.883881,0.342052612,0,0.996809,0.03,1.103902221,2006
112,Wildlife Resources Commission,792967.0184,153229.4906,0,1,10.00921582,21.35724023,13.839621,15.910887,16.883881,0.342052612,0,0.852883,0,1.103902221,2007
120,Wildlife Resources Commission,723322.562,98713.1237,0,4,6.62212207,9.030448242,36.647621,47.642772,9.893608,0,0.745935,0.991549,8.59702832,1.455231933,2004
120,Wildlife Resources Commission,723322.562,98713.1237,0,4,6.62212207,9.030448242,36.647621,47.642772,9.893608,0,0.745935,0.991549,7.291542968,1.455231933,2005
120,Wildlife Resources Commission,723322.562,98713.1237,0,4,6.62212207,9.030448242,36.647621,47.642772,9.893608,0,0.745935,0.991549,5.73282666,1.455231933,2006
120,Wildlife Resources Commission,723322.562,98713.1237,0,4,6.62212207,9.030448242,36.647621,47.642772,9.893608,0,0.745935,0.991549,5.70788916,1.455231933,2007
121,Wildlife Resources Commission,723697.7075,98445.20497,0,4,6.223969726,8.870112304,40.724552,39.830913,7.371134,0.323109893,0.610489,1,8.433041992,1.209338623,2004
121,Wildlife Resources Commission,723697.7075,98445.20497,0,4,6.223969726,8.870112304,40.724552,39.830913,7.371134,0.323109893,0.610489,1,6.96,1.209338623,2005
121,Wildlife Resources Commission,723697.7075,98445.20497,0,4,6.223969726,8.870112304,40.724552,39.830913,7.371134,0.323109893,0.610489,1,5.325147949,1.209338623,2006
121,Wildlife Resources Commission,723697.7075,98445.20497,0,4,6.223969726,8.870112304,40.724552,39.830913,7.371134,0.323109893,0.610489,1,5.300160156,1.209338623,2007
123,Wildlife Resources Commission,722802.3847,97979.46359,0,4,6.650601562,8.095887695,30.5512,40.750396,34.386216,0,0.64648,0.98935,7.669270019,0.942019104,2004
123,Wildlife Resources Commission,722802.3847,97979.46359,0,4,6.650601562,8.095887695,30.5512,40.750396,34.386216,0,0.64648,0.98935,6.791207519,0.942019104,2005
123,Wildlife Resources Commission,722802.3847,97979.46359,0,4,6.650601562,8.095887695,30.5512,40.750396,34.386216,0,0.64648,0.98935,5.648371582,0.942019104,2006
123,Wildlife Resources Commission,722802.3847,97979.46359,0,4,6.650601562,8.095887695,30.5512,40.750396,34.386216,0,0.64648,0.98935,5.62161914,0.942019104,2007
124,Wildlife Resources Commission,724455.171,97745.2182,0,4,4.923748535,8.235641601,38.930782,15.859939,47.075457,0.182482879,0.665314,0.994149,7.788741699,0.499299499,2004
124,Wildlife Resources Commission,724455.171,97745.2182,0,4,4.923748535,8.235641601,38.930782,15.859939,47.075457,0.182482879,0.665314,0.994149,5.916924804,0.499299499,2005
124,Wildlife Resources Commission,724455.171,97745.2182,0,4,4.923748535,8.235641601,38.930782,15.859939,47.075457,0.182482879,0.665314,0.994149,3.904266845,0.499299499,2006
124,Wildlife Resources Commission,724455.171,97745.2182,0,4,4.923748535,8.235641601,38.930782,15.859939,47.075457,0.182482879,0.665314,0.994149,3.877550781,0.499299499,2007
125,Wildlife Resources Commission,722529.5679,98079.00742,0,4,7.298945312,8.231707031,32.952892,35.218692,4.505183,0.03,0.279677,1,7.810895996,1.154123046,2004
125,Wildlife Resources Commission,722529.5679,98079.00742,0,4,7.298945312,8.231707031,32.952892,35.218692,4.505183,0.03,0.279677,1,7.04048291,1.154123046,2005
125,Wildlife Resources Commission,722529.5679,98079.00742,0,4,7.298945312,8.231707031,32.952892,35.218692,4.505183,0.03,0.279677,1,6.24,1.154123046,2006
125,Wildlife Resources Commission,722529.5679,98079.00742,0,4,7.298945312,8.231707031,32.952892,35.218692,4.505183,0.03,0.279677,1,6.212318359,1.154123046,2007
126,Wildlife Resources Commission,723547.2316,98181.70084,0,4,6.102696289,8.540257812,35.452404,39.378688,13.593213,0.362491394,0.483328,0.999764,8.097610839,0.78230426,2004
126,Wildlife Resources Commission,723547.2316,98181.70084,0,4,6.102696289,8.540257812,35.452404,39.378688,13.593213,0.362491394,0.483328,0.999764,6.761989257,0.78230426,2005
126,Wildlife Resources Commission,723547.2316,98181.70084,0,4,6.102696289,8.540257812,35.452404,39.378688,13.593213,0.362491394,0.483328,0.999764,5.140603027,0.78230426,2006
126,Wildlife Resources Commission,723547.2316,98181.70084,0,4,6.102696289,8.540257812,35.452404,39.378688,13.593213,0.362491394,0.483328,0.999764,5.114186035,0.78230426,2007
134,Wildlife Resources Commission,722759.8222,96960.57699,0,4,6.885963867,7.313172851,13.340265,21.563495,1.765929,0,0,1,6.885375976,0.18,2004
134,Wildlife Resources Commission,722759.8222,96960.57699,0,4,6.885963867,7.313172851,13.340265,21.563495,1.765929,0,0,1,6.06215332,0.18,2005
134,Wildlife Resources Commission,722759.8222,96960.57699,0,4,6.885963867,7.313172851,13.340265,21.563495,1.765929,0,0,1,5.440018554,0.18,2006
134,Wildlife Resources Commission,722759.8222,96960.57699,0,4,6.885963867,7.313172851,13.340265,21.563495,1.765929,0,0,1,5.440018554,0.18,2007
136,Wildlife Resources Commission,723303.6918,96517.95087,0,4,6.02163623,6.960064453,28.471012,30.28169,13.478091,0,0.400649,1,6.52015332,0.09,2004
136,Wildlife Resources Commission,723303.6918,96517.95087,0,4,6.02163623,6.960064453,28.471012,30.28169,13.478091,0,0.400649,1,5.410822265,0.09,2005
136,Wildlife Resources Commission,723303.6918,96517.95087,0,4,6.02163623,6.960064453,28.471012,30.28169,13.478091,0,0.400649,1,4.816845214,0.09,2006
136,Wildlife Resources Commission,723303.6918,96517.95087,0,4,6.02163623,6.960064453,28.471012,30.28169,13.478091,0,0.400649,1,4.787703125,0.09,2007
137,Wildlife Resources Commission,723159.1586,96538.62955,0,4,5.989265625,6.788888183,30.206062,34.620529,18.438274,0,0.263581,1,6.352424804,0.03,2004
137,Wildlife Resources Commission,723159.1586,96538.62955,0,4,5.989265625,6.788888183,30.206062,34.620529,18.438274,0,0.263581,1,5.344801269,0.03,2005
137,Wildlife Resources Commission,723159.1586,96538.62955,0,4,5.989265625,6.788888183,30.206062,34.620529,18.438274,0,0.263581,1,4.780648437,0.03,2006
137,Wildlife Resources Commission,723159.1586,96538.62955,0,4,5.989265625,6.788888183,30.206062,34.620529,18.438274,0,0.263581,1,4.751473632,0.03,2007
